id,name,account,num_nodes,run_time,submit_time,start_time,end_time,state,avg_cpu_usage,avg_gpu_usage,avg_ntx_usage,avg_nrx_usage,avg_node_power,max_node_power,energy
jid_838673,108.0,519.0,1,5609,6651181,6652800,6658410,JobState.COMPLETED,1.0,0,0,0,176.53061224489676,176.53061224489795,990160.2040816259
jid_838674,108.0,519.0,1,5634,6651185,6652800,6658435,JobState.COMPLETED,1.0,0,0,0,176.53061224489676,176.53061224489795,994573.4693877484
jid_838733,108.0,519.0,1,2214,6656221,6656221,6658436,JobState.COMPLETED,1.0,0,0,0,176.53061224489718,176.53061224489795,390838.7755102024
jid_838499,85419.0,168.0,1,12579,6645881,6645888,6658468,JobState.COMPLETED,0.5191457182431377,0,0,0,117.65049611140437,117.65049611140462,1479925.5905853554
jid_838519,85439.0,168.0,1,12613,6645851,6645856,6658470,JobState.COMPLETED,0.5191000453452862,0,0,0,117.64490351166754,117.64490351166769,1483855.1679926626
jid_838512,85432.0,168.0,1,12611,6645853,6645858,6658470,JobState.COMPLETED,0.5190726317019014,0,0,0,117.64154673900912,117.64154673900835,1483577.545925644
jid_838513,85433.0,168.0,1,12604,6645857,6645865,6658470,JobState.COMPLETED,0.5190794444584207,0,0,0,117.64238095409327,117.64238095409232,1482764.5695453915
jid_838518,85438.0,168.0,1,12571,6645886,6645898,6658470,JobState.COMPLETED,0.5191605295215566,0,0,0,117.65230973733412,117.65230973733345,1479007.1857080273
jid_838521,85441.0,168.0,1,12622,6645841,6645848,6658471,JobState.COMPLETED,0.519097563067435,0,0,0,117.64459955927886,117.64459955927776,1484910.1356372177
jid_838511,85431.0,168.0,1,12564,6645901,6645906,6658471,JobState.COMPLETED,0.5191373993550271,0,0,0,117.64947747204313,117.64947747204413,1478148.03495875
jid_838539,85459.0,168.0,1,12604,6645860,6645867,6658472,JobState.COMPLETED,0.5191334615416234,0,0,0,117.64899529081022,117.64899529081104,1482847.936645372
jid_838534,85454.0,168.0,1,12620,6645846,6645852,6658473,JobState.COMPLETED,0.5191393372470995,0,0,0,117.6497147649501,117.64971476495097,1484739.4003336704
jid_838528,85448.0,168.0,1,12615,6645852,6645857,6658473,JobState.COMPLETED,0.5191074986753003,0,0,0,117.64581616432362,117.64581616432248,1484101.9709129424
jid_838543,85463.0,168.0,1,12576,6645893,6645898,6658475,JobState.COMPLETED,0.5191337065765408,0,0,0,117.64902529508804,117.64902529508663,1479554.1421110271
jid_821213,66616.0,432.0,4,24525,6431239,6633952,6658478,JobState.COMPLETED,1.0,0,0,0,176.53061224489676,176.53061224489795,17317653.06122437
jid_838547,85467.0,168.0,1,12539,6645872,6645955,6658495,JobState.COMPLETED,0.5191691876823232,0,0,0,117.65336992028458,117.65336992028448,1475255.6054304482
jid_838553,85471.0,168.0,1,12668,6645899,6645904,6658573,JobState.COMPLETED,0.5190733614520133,0,0,0,117.64163609616593,117.64163609616492,1490284.2460662299
jid_821044,66552.0,432.0,4,24816,6431261,6633900,6658717,JobState.COMPLETED,1.0,0,0,0,176.53061224489676,176.53061224489795,17523134.693877432
jid_821293,66768.0,432.0,4,5954,6431138,6652800,6658755,JobState.COMPLETED,1.0,0,0,0,176.53061224489673,176.53061224489795,4204253.061224461
jid_838749,108.0,519.0,1,2624,6656209,6656209,6658834,JobState.COMPLETED,1.0,0,0,0,176.53061224489707,176.53061224489795,463216.3265306099
jid_821138,66729.0,432.0,4,23827,6431284,6635014,6658842,JobState.COMPLETED,1.0,0,0,0,176.53061224489673,176.53061224489795,16824779.591836616
jid_821159,66619.0,432.0,4,24914,6431258,6633930,6658845,JobState.COMPLETED,1.0,0,0,0,176.53061224489673,176.53061224489795,17592334.69387743
jid_838750,108.0,519.0,1,2632,6656218,6656218,6658851,JobState.COMPLETED,1.0,0,0,0,176.53061224489707,176.53061224489795,464628.5714285691
jid_838730,108.0,519.0,1,2689,6656207,6656207,6658897,JobState.COMPLETED,1.0,0,0,0,176.53061224489707,176.53061224489795,474690.8163265282
jid_838564,85476.0,168.0,1,13012,6645896,6645903,6658916,JobState.COMPLETED,0.5191269216295514,0,0,0,117.64819448525047,117.6481944852512,1530838.306642079
jid_838757,108.0,519.0,1,2768,6656222,6656222,6658991,JobState.COMPLETED,1.0,0,0,0,176.53061224489704,176.53061224489795,488636.734693875
jid_838716,108.0,519.0,1,2910,6656206,6656206,6659117,JobState.COMPLETED,1.0,0,0,0,176.53061224489701,176.53061224489795,513704.0816326503
jid_838586,85478.0,722.0,479,1381,6657777,6657777,6659159,JobState.COMPLETED,1.0,0,0,0,176.5306122448984,176.53061224489795,116774823.46938805
jid_821142,66618.0,432.0,4,24120,6431283,6635132,6659253,JobState.COMPLETED,1.0,0,0,0,176.53061224489673,176.53061224489795,17031673.469387636
jid_838845,108.0,519.0,1,3071,6656213,6656213,6659285,JobState.COMPLETED,1.0,0,0,0,176.530612244897,176.53061224489795,542125.5102040786
jid_791845,71035.0,639.0,128,28005,6630432,6631383,6659389,JobState.COMPLETED,1.0,0,0,0,176.53061224489673,176.53061224489795,632798693.8775467
jid_804702,89194.0,60.0,32,6622,6347342,6652800,6659423,JobState.COMPLETED,0.5733090500424165,0,0,0,124.2827408215221,124.28274082152039,26336009.91104382
jid_838688,108.0,519.0,1,6628,6651145,6652800,6659429,JobState.COMPLETED,1.0,0,0,0,176.5306122448967,176.53061224489795,1170044.8979591753
jid_838919,108.0,519.0,1,3304,6656214,6656214,6659519,JobState.COMPLETED,1.0,0,0,0,176.53061224489696,176.53061224489795,583257.1428571396
jid_838971,108.0,519.0,1,3392,6656214,6656214,6659607,JobState.COMPLETED,1.0,0,0,0,176.53061224489696,176.53061224489795,598791.8367346905
jid_821115,66631.0,432.0,4,24821,6431328,6634897,6659719,JobState.COMPLETED,1.0,0,0,0,176.5306122448967,176.53061224489795,17526665.306122325
jid_831211,71005.0,559.0,15,6959,6562147,6652800,6659760,JobState.COMPLETED,1.0,0,0,0,176.53061224489582,176.53061224489795,18427147.95918345
jid_838614,1909.0,728.0,1,356,6659405,6659405,6659762,JobState.COMPLETED,1.0,0,0,0,176.530612244898,176.53061224489795,62844.89795918369
jid_839092,108.0,519.0,1,3568,6656209,6656209,6659778,JobState.COMPLETED,1.0,0,0,0,176.53061224489693,176.53061224489795,629861.2244897923
jid_839113,108.0,519.0,1,3612,6656209,6656209,6659822,JobState.COMPLETED,1.0,0,0,0,176.53061224489693,176.53061224489795,637628.5714285678
jid_838620,85486.0,168.0,1,14023,6645821,6645828,6659852,JobState.COMPLETED,0.5190514730372807,0,0,0,117.63895588211558,117.63895588211602,1649651.0783349068
jid_839206,108.0,519.0,1,3718,6656222,6656222,6659941,JobState.COMPLETED,1.0,0,0,0,176.5306122448969,176.53061224489795,656340.8163265267
jid_839204,108.0,519.0,1,3749,6656210,6656210,6659960,JobState.COMPLETED,1.0,0,0,0,176.5306122448969,176.53061224489795,661813.2653061185
jid_839212,108.0,519.0,1,3792,6656213,6656213,6660006,JobState.COMPLETED,1.0,0,0,0,176.5306122448969,176.53061224489795,669404.0816326491
jid_838685,85277.0,274.0,1,369,6659639,6659639,6660009,JobState.COMPLETED,1.0,0,0,0,176.530612244898,176.53061224489795,65139.79591836737
jid_839221,108.0,519.0,1,4044,6656214,6656214,6660259,JobState.COMPLETED,1.0,0,0,0,176.53061224489687,176.53061224489795,713889.7959183629
jid_821086,63338.0,432.0,4,24859,6431337,6635427,6660287,JobState.COMPLETED,1.0,0,0,0,176.5306122448968,176.53061224489795,17553497.959183555
jid_838660,85505.0,168.0,1,14513,6645831,6645837,6660351,JobState.COMPLETED,0.5190119102352927,0,0,0,117.63411145738355,117.63411145738279,1707223.8595810076
jid_838663,85508.0,168.0,1,14527,6645827,6645834,6660362,JobState.COMPLETED,0.5190201834112386,0,0,0,117.63512449933677,117.63512449933533,1708885.4536018653
jid_821096,66714.0,432.0,4,24081,6431363,6636330,6660412,JobState.COMPLETED,1.0,0,0,0,176.53061224489704,176.53061224489795,17004134.693877462
jid_820637,66188.0,432.0,1,23094,6429516,6637374,6660469,JobState.COMPLETED,1.0,0,0,0,176.53061224489713,176.53061224489795,4076797.9591836543
jid_839227,108.0,519.0,1,4376,6656218,6656218,6660595,JobState.COMPLETED,1.0,0,0,0,176.53061224489684,176.53061224489795,772497.9591836686
jid_839229,108.0,519.0,1,4506,6656221,6656221,6660728,JobState.COMPLETED,1.0,0,0,0,176.53061224489682,176.53061224489795,795446.938775505
jid_839220,76003.0,140.0,128,7961,6652466,6652800,6660762,JobState.COMPLETED,1.0,0,0,0,176.53061224489767,176.53061224489795,179886106.12244868
jid_839231,108.0,519.0,1,4651,6656210,6656210,6660862,JobState.COMPLETED,1.0,0,0,0,176.53061224489682,176.53061224489795,821043.8775510151
jid_838747,108.0,519.0,1,8133,6651184,6652800,6660934,JobState.COMPLETED,1.0,0,0,0,176.53061224489795,176.53061224489795,1435723.469387755
jid_821102,66613.0,432.0,4,25080,6431262,6636013,6661094,JobState.COMPLETED,1.0,0,0,0,176.53061224489818,176.53061224489795,17709551.020408187
jid_838695,1911.0,728.0,1,423,6660694,6660694,6661118,JobState.COMPLETED,1.0,0,0,0,176.53061224489807,176.53061224489795,74672.44897959188
jid_839242,108.0,519.0,1,5330,6656218,6656218,6661549,JobState.COMPLETED,1.0,0,0,0,176.5306122448968,176.53061224489795,940908.1632652999
jid_821046,66609.0,432.0,4,25397,6431222,6636183,6661581,JobState.COMPLETED,1.0,0,0,0,176.5306122448989,176.53061224489795,17933391.836734787
jid_821204,66725.0,432.0,4,24463,6431244,6637194,6661658,JobState.COMPLETED,1.0,0,0,0,176.530612244899,176.53061224489795,17273873.46938786
jid_821176,66627.0,432.0,4,24034,6431252,6637769,6661804,JobState.COMPLETED,1.0,0,0,0,176.5306122448992,176.53061224489795,16970946.93877563
jid_839247,108.0,519.0,1,5827,6656216,6656216,6662044,JobState.COMPLETED,1.0,0,0,0,176.53061224489676,176.53061224489795,1028643.8775510134
jid_839248,108.0,519.0,1,5875,6656210,6656210,6662086,JobState.COMPLETED,1.0,0,0,0,176.53061224489676,176.53061224489795,1037117.3469387684
jid_839249,108.0,519.0,1,5981,6656210,6656210,6662192,JobState.COMPLETED,1.0,0,0,0,176.53061224489673,176.53061224489795,1055829.5918367275
jid_819969,71025.0,140.0,128,9425,6435135,6652800,6662226,JobState.COMPLETED,1.0,0,0,0,176.53061224489974,176.53061224489795,212966530.61224705
jid_838711,65669.0,145.0,8,18839,6643383,6643389,6662229,JobState.COMPLETED,1.0,0,0,0,176.53061224489971,176.53061224489795,26605281.632653326
jid_821961,66500.0,432.0,4,32875,6431039,6629465,6662341,JobState.COMPLETED,1.0,0,0,0,176.53061224489986,176.53061224489795,23213775.51020433
jid_820562,66174.0,432.0,1,23644,6429525,6638750,6662395,JobState.COMPLETED,1.0,0,0,0,176.53061224489994,176.53061224489795,4173889.7959184144
jid_831213,71007.0,559.0,15,14022,6562158,6648596,6662619,JobState.COMPLETED,1.0,0,0,0,176.5306122448946,176.53061224489795,37129683.67346869
jid_821832,66489.0,432.0,4,29433,6431024,6633338,6662772,JobState.COMPLETED,1.0,0,0,0,176.53061224490034,176.53061224489795,20783302.040816605
