id,name,account,num_nodes,run_time,submit_time,start_time,end_time,state,ml_priority,avg_node_power,max_node_power,energy
jid_731793,66118.0,191.0,1,1103,4456211,4456211,4457315,JobState.COMPLETED,9.251712799072266,176.5306122448979,176.53061224489795,194713.26530612237
jid_731794,66118.0,191.0,1,1104,4456212,4456212,4457317,JobState.COMPLETED,9.251712799072266,176.5306122448979,176.53061224489795,194889.79591836728
jid_731799,985.0,559.0,1,14,4457761,4457761,4457776,JobState.COMPLETED,9.650171279907227,176.53061224489795,176.53061224489795,2471.4285714285716
jid_731816,154.0,48.0,1,8,4458225,4458225,4458234,JobState.COMPLETED,9.665210723876953,176.53061224489795,176.53061224489795,1412.2448979591836
jid_731826,59199.0,43.0,48,1329,4457196,4457196,4458526,JobState.COMPLETED,1.3150999546051025,176.53061224489818,176.53061224489795,11261240.816326544
jid_731854,66311.0,26.0,399,2279,4457223,4457223,4459503,JobState.COMPLETED,0.47685539722442627,176.53061224489838,176.53061224489798,160522992.85714325
jid_731050,66066.0,432.0,1,16866,4442764,4442764,4459631,JobState.COMPLETED,8.953593254089355,176.53061224490472,176.53061224489795,2977365.306122563
jid_731706,62991.0,455.0,24576,12396,4443778,4447526,4459923,JobState.COMPLETED,0.06109519302845001,176.53061224489474,176.53061224489795,53779008783.672485
jid_731870,65342.0,185.0,60,24,4460671,4460671,4460696,JobState.COMPLETED,1.1914327144622803,176.53061224489795,176.53061224489795,254204.08163265305
jid_731873,1460.0,60.0,1,45,4460703,4460703,4460749,JobState.COMPLETED,9.594878196716309,176.53061224489795,176.53061224489795,7943.877551020408
jid_731883,224.0,60.0,1,85,4460876,4460876,4460962,JobState.COMPLETED,9.574872016906738,176.53061224489795,176.53061224489795,15005.102040816326
jid_731879,224.0,60.0,1,40,4460923,4460923,4460964,JobState.COMPLETED,9.573899269104004,176.53061224489795,176.53061224489795,7061.224489795918
jid_731880,65342.0,185.0,60,26,4460937,4460937,4460964,JobState.COMPLETED,1.1914327144622803,176.53061224489795,176.53061224489795,275387.75510204077
jid_731887,65379.0,85.0,384,1993,4459188,4459188,4461182,JobState.COMPLETED,0.46543705463409424,176.5306122448976,176.53061224489795,135100995.9183671
jid_731889,1460.0,60.0,1,75,4461152,4461152,4461228,JobState.COMPLETED,9.588102340698242,176.53061224489795,176.53061224489795,13239.795918367347
jid_731892,66310.0,263.0,15,3604,4457834,4457834,4461439,JobState.COMPLETED,2.2755374908447266,176.53061224489895,176.53061224489795,9543244.897959236
jid_731903,65091.0,26.0,399,14113,4448008,4448008,4462122,JobState.COMPLETED,0.47553929686546326,176.53061224490088,176.53061224489798,994059235.7143022
jid_731909,55952.0,191.0,1,22,4462510,4462510,4462533,JobState.COMPLETED,9.662206649780273,176.53061224489795,176.53061224489795,3883.673469387755
jid_731914,55952.0,191.0,1,22,4462510,4462510,4462533,JobState.COMPLETED,9.662206649780273,176.53061224489795,176.53061224489795,3883.673469387755
jid_731911,55952.0,191.0,1,22,4462510,4462510,4462533,JobState.COMPLETED,9.662206649780273,176.53061224489795,176.53061224489795,3883.673469387755
jid_731915,985.0,559.0,1,40,4462505,4462505,4462546,JobState.COMPLETED,9.65060806274414,176.53061224489795,176.53061224489795,7061.224489795918
jid_731917,55952.0,191.0,1,17,4462593,4462593,4462611,JobState.COMPLETED,9.662206649780273,176.53061224489795,176.53061224489795,3001.020408163265
